Price,Area,Location,No. of Bedrooms,Is_New,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price per sq ft.,Total Amenities
6000000,350,Mulund East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"17,143",1
9200000,558,Mulund East,1,Old,1,1,0,0,0,0,0,1,0,0,1,0,0,"16,487",4
7000000,345,Mulund East,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"20,290",2
12500000,800,Borivali West,2,Old,1,1,1,0,1,1,1,1,1,0,0,0,1,"15,625",9
8000000,500,Borivali West,1,Old,1,1,0,0,0,0,0,0,0,0,0,0,0,"16,000",2
6200000,425,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,588",0
14200000,900,Borivali West,2,Old,1,1,0,0,0,1,0,1,0,0,1,0,0,"15,778",5
12500000,900,Goregaon East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,889",0
12200000,1150,Kandivali East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,609",0
16200000,975,Borivali West,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,615",0
9100000,585,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,556",0
5100000,400,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,750",0
10000000,575,Borivali West,1,New,0,1,0,0,0,0,0,1,0,0,1,0,0,"17,391",3
9800000,610,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,066",0
8750000,540,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,204",0
7800000,600,Borivali East,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000",0
7400000,600,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,333",0
10000000,590,Borivali West,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"16,949",2
13500000,800,Borivali West,2,Old,0,1,0,0,0,1,0,0,0,0,1,0,0,"16,875",3
9500000,650,Borivali West,1,Old,0,1,0,0,0,1,0,0,0,0,1,0,0,"14,615",3
14000000,1050,Kandivali West,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,333",0
18500000,1950,Borivali West,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,487",0
16800000,1050,Borivali West,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,000",0
25000000,1600,Borivali West,3,Old,1,1,0,0,0,1,0,1,0,0,1,0,0,"15,625",5
14500000,1150,Kandivali East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,609",0
10000000,650,Borivali West,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"15,385",2
14000000,800,Borivali West,2,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"17,500",4
13500000,850,Borivali West,2,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"15,882",2
14000000,750,Borivali West,2,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"18,667",1
7700000,590,Borivali West,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"13,051",2
10000000,600,Borivali East,1,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"16,667",11
9000000,610,Borivali West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"14,754",2
22500000,1300,Borivali West,3,Old,1,1,0,0,0,1,0,0,0,0,0,0,1,"17,308",4
14500000,950,Kandivali West,2,Old,0,1,0,0,0,0,1,1,0,0,1,0,0,"15,263",4
6800000,900,Kalyan West,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"7,556",6
7000000,1135,Taloja,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"6,167",11
4500000,738,Taloja,1,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"6,098",11
3000000,830,Titwala,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,614",0
3000000,830,Titwala,2,Old,0,0,0,0,0,1,0,0,0,0,0,0,0,"3,614",1
4300000,657,Kalyan West,1,Old,0,1,0,0,1,1,1,1,0,1,0,1,0,"6,545",7
14000000,1020,Belapur,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"13,725",6
3700000,750,Boisar,2,New,1,1,0,0,0,1,1,0,1,1,0,1,1,"4,933",8
15500000,850,Dahisar,2,Old,1,1,0,0,0,1,0,1,0,0,1,0,0,"18,235",5
20000000,1500,Kandivali West,3,Old,1,1,1,0,1,1,1,1,1,1,1,1,0,"13,333",11
5500000,650,Mira Road East,1,Old,1,1,1,0,1,0,1,1,0,0,1,1,0,"8,462",8
8000000,800,Mira Road East,2,Old,0,1,1,0,0,1,0,0,0,0,0,0,0,"10,000",3
24000000,2400,Sanpada,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"10,000",6
19500000,1600,Belapur,3,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"12,188",6
8000000,350,Santacruz East,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,857",0
7500000,950,Mira Road East,2,Old,1,1,1,1,1,1,1,1,0,1,1,1,1,"7,895",12
8600000,1060,Mira Road East,2,New,1,1,0,0,0,1,1,1,0,1,0,1,1,"8,113",8
14000000,960,Borivali West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"14,583",7
3425000,845,Titwala,2,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,053",3
2500000,600,Kalyan West,1,Old,0,1,0,1,1,1,0,0,0,0,0,0,0,"4,167",4
4300000,810,Boisar,3,New,1,1,0,0,0,1,1,0,1,0,0,0,1,"5,309",6
22500000,1100,Borivali West,3,Old,0,0,0,0,0,1,0,0,0,0,0,0,0,"20,455",1
9620000,1090,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,826",7
9100000,1082,Mira Road East,2,New,1,1,0,0,0,1,1,0,0,1,1,1,1,"8,410",8
10800000,1050,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"10,286",7
2000000,390,Bhoiwada Kalyan,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,128",0
5000000,685,Dahisar,1,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"7,299",10
11000000,1096,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"10,036",7
8420000,960,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,771",7
4100000,640,Kalyan West,1,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"6,406",10
16000000,810,Powai,2,Old,1,1,1,1,1,1,1,1,1,0,1,1,1,"19,753",12
60000000,2365,Powai,4,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"25,370",12
9500000,1050,Mira Road East,2,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"9,048",4
8400000,1002,Thane West,2,New,1,1,0,0,0,1,1,1,1,0,0,0,1,"8,383",7
88699999,2500,Goregaon East,4,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"35,480",6
2200000,589,Palghar,1,Old,1,1,0,0,1,1,1,1,1,0,1,0,1,"3,735",9
4517000,500,Dombivali East,1,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"9,034",6
18800000,772,Ville Parle East,2,New,0,1,0,0,0,0,0,0,1,0,1,0,0,"24,352",3
15500000,1300,Belapur,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"11,923",6
16200000,1100,Powai,2,Old,1,1,1,1,1,1,1,1,1,0,1,1,1,"14,727",12
19000000,1291,Seawoods,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"14,717",11
11500000,1000,Belapur,2,Old,0,1,0,0,0,1,0,1,0,0,0,0,1,"11,500",4
2210000,580,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"3,810",3
6000000,650,Mira Road East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,231",0
2684000,650,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,129",3
9200000,945,Bhayandar East,2,Old,1,1,1,0,1,0,0,1,0,0,1,1,1,"9,735",8
12900000,1125,Malad West,2,New,1,1,0,0,0,0,0,1,0,0,1,0,0,"11,467",4
9520000,1140,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,351",7
10000000,1300,Kalyan West,3,Old,1,1,0,0,0,1,1,1,0,0,0,0,0,"7,692",5
12000000,1340,Kalyan West,3,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"8,955",11
9620000,1160,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,293",7
2669000,639,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,177",3
2779000,675,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,117",3
11200000,1060,Thane West,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"10,566",12
6299000,759,Kalyan West,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"8,299",3
4200000,685,Kalyan West,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"6,131",3
5500000,1397,Kalyan West,2,Old,0,1,0,0,1,1,1,0,0,0,0,0,0,"3,937",4
9900000,1020,Thane West,3,New,1,1,0,0,0,1,1,1,1,0,0,0,1,"9,706",7
40000000,893,Worli,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"44,793",7
16500000,1000,Powai,2,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"16,500",11
14900000,1050,Malad West,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"14,190",12
75100000,2100,Goregaon East,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"35,762",6
26800000,1502,Powai,3,Old,1,1,1,0,0,1,1,1,0,0,1,0,1,"17,843",8
27000000,1502,Powai,3,Old,1,1,1,1,1,1,1,1,1,0,1,0,1,"17,976",11
2600000,375,Dombivli (West),1,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"6,933",5
5850000,625,Thane West,1,New,1,1,1,0,1,1,0,1,0,0,0,0,0,"9,360",6
30000000,2110,Seawoods,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"14,218",6
2378000,575,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,136",3
2283000,550,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,151",3
2435000,590,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,127",3
16299999,1145,Malad West,2,New,1,1,1,0,1,1,1,0,1,1,0,1,1,"14,236",10
11100000,1160,Thane West,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"9,569",12
5577000,715,Bhayandar East,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,800",0
7800000,785,Mira Road East,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"9,936",11
3329999,820,Titwala,2,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,061",3
70000000,2500,Seawoods,4,Old,1,1,1,1,1,1,1,1,1,0,1,1,1,"28,000",12
49500000,1092,Worli,3,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"45,330",7
17500000,3200,Panvel,5,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"5,469",7
2585000,618,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,183",3
2574000,615,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,185",3
2551000,609,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,189",3
16800000,1100,Seawoods,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"15,273",6
5500000,620,Mira Road East,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"8,871",3
4095000,710,Dombivali,1,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"5,768",6
27000000,2200,Belapur,3,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"12,273",6
9000000,925,Mira Road East,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"9,730",11
14000000,1500,Thane West,3,New,1,1,1,0,1,1,1,1,0,1,1,1,1,"9,333",11
8500000,901,Mira Road East,2,Old,1,1,1,0,1,0,1,0,0,0,0,1,1,"9,434",7
4600000,675,Bhayandar East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"6,815",1
2500000,550,Boisar,2,New,1,1,0,0,0,1,1,0,1,1,0,1,1,"4,545",8
23500000,1090,Malad West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"21,560",2
7500000,600,Borivali West,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"12,500",2
5300000,695,Kalyan West,1,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"7,626",6
7500000,970,Kalyan West,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"7,732",6
7300000,970,Kalyan West,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"7,526",6
2599000,600,Dombivali East,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,332",2
2500000,560,Dombivali East,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"4,464",2
2582000,670,Titwala,1,New,1,1,0,0,0,1,0,1,0,0,0,0,0,"3,854",4
8500000,810,Mira Road East,2,Old,1,1,1,0,1,0,1,0,0,0,0,1,1,"10,494",7
24000000,955,Wadala East,2,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"25,131",7
6200000,550,Mulund East,1,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"11,273",4
9000000,924,Thane West,2,New,1,1,1,0,1,1,1,1,0,1,1,1,1,"9,740",11
6320000,384,Mira Road East,1,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"16,458",11
8800000,1083,Thane West,2,New,1,1,1,0,1,1,1,1,0,1,0,1,1,"8,126",10
26400000,837,Ville Parle East,2,New,0,1,0,0,0,0,0,0,1,0,1,0,0,"31,541",3
25000000,1100,Andheri West,2,Old,1,1,0,0,0,1,1,1,1,0,1,0,1,"22,727",8
15200000,513,Wadala East,1,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"29,630",6
5400000,720,Mira Road East,1,Old,0,1,0,0,0,1,0,1,0,0,0,0,0,"7,500",3
5850000,520,Thane West,1,New,1,1,1,0,1,1,1,1,0,0,1,0,0,"11,250",8
3120000,530,Dombivali East,1,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"5,887",7
8359999,930,Thane West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"8,989",7
9230000,1230,Thane West,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"7,504",12
2100000,589,Palghar,1,Old,1,1,0,0,1,1,1,1,1,0,1,0,1,"3,565",9
4500000,650,Dombivali,1,New,1,1,0,0,0,1,1,1,0,0,1,1,1,"6,923",8
4200000,600,Dombivali,1,New,1,1,0,0,0,1,1,1,0,0,1,1,1,"7,000",8
6450000,610,Thane West,1,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"10,574",7
5760000,590,Thane West,1,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"9,763",7
2174000,570,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"3,814",3
2156000,565,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"3,816",3
14900000,1489,Thane West,3,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"10,007",7
15200000,1490,Thane West,3,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"10,201",7
9700000,1100,Mira Road East,2,Old,1,1,1,0,0,1,1,1,0,0,1,0,0,"8,818",7
42000000,1820,Goregaon East,2,Old,1,1,1,0,0,1,1,1,1,0,0,1,1,"23,077",9
13500000,985,Mulund East,2,Old,1,1,0,0,0,0,0,0,0,0,1,0,0,"13,706",3
30000000,2000,Thane West,4,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"15,000",7
25000000,2000,Hiranandani Estates,3,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"12,500",7
43500000,2200,Hiranandani Estates,4,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"19,773",7
7000000,890,Mira Road East,2,Old,1,1,1,1,0,1,1,1,1,1,0,0,1,"7,865",10
110000000,1843,Juhu,4,New,1,1,0,0,0,1,0,1,0,0,0,0,0,"59,685",4
8500000,1050,Kamothe,2,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"8,095",11
6500000,580,Kalwa,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,207",0
8000000,1000,Ulwe,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,1,"8,000",10
7600000,920,Kalyan West,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"8,261",11
23000000,1650,Ghansoli,3,Old,1,1,0,0,1,1,1,1,0,1,0,1,1,"13,939",9
2460000,510,Taloja,1,New,1,1,0,0,0,1,1,1,0,1,1,0,1,"4,824",8
4300000,635,Kalyan West,1,Old,0,1,0,0,0,0,1,0,0,0,0,0,0,"6,772",2
4600000,680,Beturkar Pada,1,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,765",1
6000000,950,Kalyan West,2,Old,1,1,0,0,1,1,1,0,1,0,0,1,1,"6,316",8
7548000,950,Panvel,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"7,945",6
6600000,975,Kalyan West,2,Old,1,1,1,0,1,0,1,1,1,0,0,1,1,"6,769",9
26900000,1545,Powai,3,Old,1,1,1,1,1,1,1,1,0,1,1,1,1,"17,411",12
13100000,1100,Kalyan West,3,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"11,909",6
6787000,850,Panvel,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"7,985",6
5000000,625,Kalyan West,1,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"8,000",2
6500000,720,Kalwa,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,028",0
18800000,1100,Andheri East,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"17,091",10
8000000,955,Kalyan West,2,Old,1,1,1,0,1,1,1,1,0,0,0,0,1,"8,377",8
8700000,1075,Dombivli (West),2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"8,093",2
4500000,690,Dombivali East,1,Old,1,1,0,0,0,1,1,0,0,0,0,0,0,"6,522",4
3599000,620,Kalyan West,1,Old,0,1,1,1,1,1,0,0,1,0,0,0,0,"5,805",6
2700000,680,Virar,1,Old,1,1,0,0,0,1,1,1,1,0,0,0,1,"3,971",7
2700000,650,Virar West,1,Old,1,1,0,0,0,0,0,0,0,0,0,0,0,"4,154",2
12000000,1550,Ulwe,3,New,1,1,0,0,0,1,0,1,0,0,0,0,1,"7,742",5
17500000,1100,Malad West,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"15,909",10
7798999,700,Malad West,1,New,1,0,1,0,1,1,1,1,1,0,0,0,1,"11,141",8
4400000,685,Ulwe,1,New,0,1,0,0,0,0,0,1,0,0,0,0,0,"6,423",2
27000000,1400,Goregaon East,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"19,286",6
13000000,1350,Ulwe,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"9,630",6
19500000,1100,Goregaon East,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"17,727",6
19200000,1278,Chembur,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,0,"15,023",9
26800000,1787,Chembur,3,Old,1,1,1,0,1,1,1,1,0,0,1,1,0,"14,997",9
22400000,1496,Chembur,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,0,"14,973",9
9100000,1168,Kamothe,2,Old,1,1,0,0,0,1,0,1,0,0,0,0,1,"7,791",5
20000000,1000,Chembur,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"20,000",1
20000000,1200,Chembur,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"16,667",1
17500000,910,Powai,2,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"19,231",12
12000000,1560,Kalyan West,3,Old,1,1,0,0,0,1,0,1,0,0,0,0,0,"7,692",4
10000000,1156,Ulwe,2,Old,1,1,0,0,0,0,1,1,0,0,0,0,0,"8,651",4
16500000,1660,Ulwe,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"9,940",6
20000000,1450,Kandivali West,3,New,1,1,0,0,0,1,1,1,1,1,1,1,1,"13,793",10
21100000,1050,Chembur,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"20,095",1
30900000,2066,Bhandup West,3,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"14,956",12
16000000,1650,Ulwe,3,New,0,1,0,0,0,1,0,1,0,0,0,0,1,"9,697",4
18500000,965,Powai,2,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"19,171",11
10700000,1100,Thane West,2,New,1,1,1,0,1,1,1,1,0,1,0,1,1,"9,727",10
19000000,1140,Borivali West,3,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"16,667",4
6022000,730,Mira Road East,1,Old,1,1,0,0,0,1,1,0,0,1,0,0,1,"8,249",6
9000000,1050,Mira Road East,2,Old,0,1,0,0,0,1,1,1,0,0,1,0,0,"8,571",5
11500000,1220,Ulwe,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"9,426",6
5000000,700,Dombivli (West),1,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"7,143",1
9500000,1150,Ulwe,2,Old,1,1,0,0,0,0,1,1,0,0,0,0,0,"8,261",4
10000000,750,Malad West,1,New,1,1,0,0,1,1,1,1,1,0,1,1,1,"13,333",10
14000000,1170,Malad West,2,Old,1,0,1,0,1,1,1,1,1,0,0,0,1,"11,966",8
8500000,700,Malad West,1,New,1,1,0,1,1,1,0,1,1,0,0,1,1,"12,143",9
9570000,1160,Mira Road East,2,Old,1,1,0,0,0,1,1,0,0,1,0,0,1,"8,250",6
14100000,1650,Ulwe,3,Old,1,1,0,0,0,0,1,1,0,0,0,0,0,"8,545",4
33500000,2000,Sanpada,4,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"16,750",12
14400000,860,Sanpada,2,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"16,744",12
9199000,600,Sanpada,1,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"15,332",12
6448999,910,Thane West,1,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"7,087",12
14000000,1100,Malad West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"12,727",7
9500000,700,Malad West,1,Old,1,1,1,0,1,1,1,0,1,1,0,1,1,"13,571",10
9800000,610,Kurla,1,New,1,1,0,0,1,1,1,1,1,1,1,1,1,"16,066",11
25500000,1900,Belapur,3,Old,1,1,0,0,0,0,1,1,0,0,0,0,1,"13,421",5
26000000,1500,Borivali West,3,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"17,333",4
18000000,700,Andheri East,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"25,714",10
4300000,700,Kharghar,1,Old,1,1,0,0,0,1,1,1,0,0,1,0,0,"6,143",6
14000000,1050,Powai,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,1,"13,333",10
14500000,1100,Chembur,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"13,182",1
36100000,2065,Bhandup West,3,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"17,482",12
55599999,3181,Bhandup West,4,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"17,479",12
9499000,499,Chembur,1,New,1,1,1,0,1,1,1,1,1,0,1,0,0,"19,036",9
16900000,904,Chembur,2,New,1,1,1,0,1,1,1,1,1,0,1,0,1,"18,695",10
6000000,950,Dombivli (West),2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"6,316",7
2249000,510,Dombivali,1,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"4,410",13
6700000,925,Kalamboli,2,Old,1,1,1,1,1,1,1,1,0,0,1,1,1,"7,243",11
16500000,1100,Vikroli East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"15,000",1
15900000,826,Sion,2,New,1,1,1,0,1,1,1,1,0,0,1,0,0,"19,249",8
11900000,538,Sion,1,New,1,1,1,0,1,1,1,1,0,0,1,0,0,"22,119",8
22200000,742,Mulund West,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,919",11
20900000,697,Mulund West,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,986",11
19900000,664,Mulund West,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,970",11
19800000,663,Mulund West,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,864",11
19800000,661,Mulund West,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,955",11
28800000,963,Mulund West,3,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,907",11
30500000,1017,Mulund West,3,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"29,990",11
11200000,1150,Ulwe,2,Old,1,1,0,0,0,0,1,1,0,0,0,0,1,"9,739",5
37400000,3400,Ulwe,4,New,1,1,0,0,0,0,1,1,0,0,0,0,0,"11,000",4
45199999,1850,Kandivali East,4,New,1,1,1,0,1,1,1,1,0,1,1,1,1,"24,432",11
4000000,665,Kalyan West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,015",0
4000000,665,Kalyan West,1,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"6,015",6
13500000,850,Borivali East,2,Old,0,1,0,0,1,0,0,1,1,0,1,0,0,"15,882",5
25400000,1900,Belapur,3,Old,1,1,0,0,0,0,1,1,0,0,0,0,0,"13,368",4
94900000,2255,Bandra West,3,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"42,084",12
52400000,1182,Bandra West,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"44,332",12
19400000,1150,Powai,2,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"16,870",12
12100000,1215,Ulwe,2,New,1,1,0,0,0,0,1,1,0,0,0,0,0,"9,959",4
3424000,845,Titwala,2,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,052",3
33400000,2950,Ulwe,4,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"11,322",6
2582000,670,Titwala,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"3,854",3
17400000,885,Powai,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,1,"19,661",10
10500000,645,Kandivali East,1,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"16,279",7
22500000,1800,Belapur,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"12,500",6
11399999,650,Powai,1,Old,1,1,0,0,0,1,1,1,1,0,1,0,1,"17,538",8
15900000,1090,Belapur,2,Old,1,1,0,0,0,0,1,1,0,0,0,0,1,"14,587",5
2300000,575,Nala Sopara,1,Old,1,1,1,0,1,1,1,0,0,0,0,1,1,"4,000",8
20000000,1164,Malad East,2,Old,1,1,1,0,1,1,1,1,0,0,0,1,1,"17,182",9
22500000,1500,Sanpada,3,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"15,000",12
40000000,1820,Goregaon East,2,Old,1,1,1,0,1,1,1,1,0,0,0,1,1,"21,978",9
18900000,1435,Goregaon West,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,171",0
10200000,720,Kandivali West,2,New,0,1,0,0,0,0,0,1,0,0,1,0,0,"14,167",3
28700000,1600,Powai,3,Old,1,1,1,0,1,1,1,1,1,1,1,1,1,"17,938",12
11500000,650,Mulund East,1,Old,1,1,0,0,0,1,1,1,0,0,1,0,0,"17,692",6
